Customer_Purchase_History,Sales_Level,Purchase_Number,Salary,Marketing_Time,Alternative,Discount,Marketing_Channel,Brand_Review,Awareness
0.43,0.46,2,1560,2,0,0,Paid Search,low,1
0.39,0.5,4,2940,2,0,0,Paid Search,low,1
0.88,1,5,2190,3,0,0,Paid Search,low,1
0.48,0.57,4,2700,2.5,0,0,Paid Search,low,1
0.84,0.93,4,2510,3,0,0,Paid Search,medium,1
0.11,0.95,6,2860,2.5,0,0,Paid Search,medium,1
0.45,0.53,2,1290,2,0,0,Paid Search,high,1
0.38,0.56,2,1560,2,0,0,Paid Search,low,1
0.38,0.86,6,1390,3.5,0,0,Paid Search,medium,1
0.44,0.51,2,1270,2,0,0,Paid Search,medium,1
0.11,0.84,6,2510,2.5,0,0,Paid Search,medium,1
0.81,0.93,5,2700,3,0,0,Paid Search,medium,1
0.09,0.96,6,2960,2.5,0,0,Paid Search,low,1
0.11,0.9,6,2540,2.5,0,0,Paid Search,low,1
0.81,0.95,5,2380,3.5,0,0,Paid Search,low,1
0.11,0.79,6,2920,2.5,0,1,Paid Search,low,1
0.82,0.91,5,2320,3,0,0,Paid Search,low,1
0.36,0.48,2,1370,2,0,0,Paid Search,low,1
0.1,0.93,7,3050,2.5,0,0,Paid Search,medium,1
0.37,0.47,2,1410,2,0,0,Paid Search,medium,1
0.9,1,5,2320,3,0,0,Paid Search,medium,1
0.41,0.56,2,1430,2,0,0,Paid Search,medium,1
0.37,0.52,2,1550,2,0,0,Paid Search,medium,1
0.1,0.86,6,2780,2.5,0,0,Paid Search,high,1
0.81,1,4,2530,3,0,0,Paid Search,low,1
0.11,0.8,6,2820,2.5,0,0,Paid Search,medium,1
0.11,0.84,7,2640,2.5,0,0,Paid Search,medium,1
0.4,0.46,2,1490,2,0,0,Paid Search,medium,1
0.09,0.8,6,3040,3,0,0,Paid Search,medium,1
0.48,0.93,3,2190,3.5,0,0,Paid Search,low,1
0.72,0.96,5,2670,3,0,0,Paid Search,low,1
0.4,0.5,2,1410,2,1,0,Paid Search,low,1
0.91,0.87,4,2350,3,0,0,Paid Search,low,1
0.1,0.93,6,2980,2.5,0,0,Paid Search,medium,1
0.11,0.9,6,2640,2.5,0,0,Paid Search,medium,1
0.42,0.53,3,1990,2.5,0,0,Paid Search,medium,1
0.82,0.85,4,2230,3,0,0,Paid Search,medium,1
0.09,0.96,6,2680,2.5,0,0,Paid Search,medium,1
0.1,0.94,6,2870,2.5,0,0,Paid Search,medium,1
0.86,1,5,2570,3,0,0,Paid Search,medium,1
0.4,0.46,2,1430,2,0,0,Paid Search,high,1
0.45,0.46,2,1300,2,0,0,Paid Search,low,1
0.42,0.51,2,1360,2,0,0,Paid Search,medium,1
0.74,0.92,4,2610,3,0,0,Paid Search,medium,1
0.55,0.6,3,1800,2.5,0,0,Paid Search,medium,1
0.41,0.52,2,1360,2,0,0,Paid Search,low,1
0.41,0.48,2,1390,2,0,0,Paid Search,low,1
0.36,0.78,2,1510,2.5,0,0,Paid Search,low,1
0.8,0.53,3,2550,3,0,0,Paid Search,high,1
0.1,0.94,6,3090,2.5,0,0,Paid Search,medium,1
0.84,1,5,2180,3,0,0,Paid Search,medium,1
0.82,0.99,4,2630,3.5,0,0,Paid Search,medium,1
0.1,0.82,6,2440,2.5,0,0,Paid Search,medium,1
0.59,0.49,7,2630,2.5,0,0,Paid Search,medium,1
0.44,0.48,2,1430,2,0,0,Paid Search,medium,1
0.89,0.95,2,1810,3,0,0,Paid Search,medium,1
0.91,0.84,5,2650,3,0,0,Paid Search,medium,1
0.66,0.57,5,1610,3,0,0,Paid Search,high,1
0.11,0.87,7,2820,3,0,0,Paid Search,low,1
0.43,0.51,2,1550,2,0,0,Paid Search,medium,1
0.88,1,5,2190,3.5,1,0,Paid Search,low,1
0.1,0.89,6,2470,2.5,0,0,Paid Search,low,1
0.09,0.86,7,3090,2.5,0,0,Paid Search,low,1
0.87,1,5,2610,3,1,0,Paid Search,medium,1
0.25,0.46,4,2140,2.5,0,0,Paid Search,medium,1
0.44,0.52,2,1370,2,0,0,Paid Search,medium,1
0.73,1,4,2520,3,0,0,Paid Search,medium,1
0.75,0.97,5,2430,3.5,0,0,Paid Search,medium,1
0.36,0.47,2,1480,2,0,0,Paid Search,medium,1
0.37,0.49,2,1510,2,0,0,Paid Search,medium,1
0.39,0.49,2,1290,2,0,0,Paid Search,medium,1
0.48,0.78,2,1980,1.5,0,0,Paid Search,medium,1
0.57,0.72,4,2750,3.5,0,0,Paid Search,medium,1
0.9,0.96,5,2430,3,0,0,Paid Search,medium,1
0.39,0.55,2,1590,2,0,0,Paid Search,high,1
0.66,0.67,2,2550,2,0,0,Paid Search,low,1
0.1,0.8,6,2640,2.5,0,0,Paid Search,low,1
0.37,0.54,2,1320,2,0,0,Paid Search,low,1
0.09,0.9,7,2960,2.5,0,0,Paid Search,medium,1
0.4,0.54,2,1410,2,0,0,Paid Search,medium,1
0.51,0.83,5,2490,2.5,0,0,Paid Search,medium,1
0.46,0.5,2,1510,2,0,0,Paid Search,medium,1
0.45,0.54,2,1290,2,0,0,Paid Search,medium,1
0.46,0.5,2,1560,2,0,0,Paid Search,medium,1
0.39,0.45,2,1340,2,0,0,Paid Search,medium,1
0.09,0.88,6,2690,2.5,0,0,Paid Search,medium,1
0.09,0.77,6,2900,2.5,0,0,Paid Search,medium,1
0.37,0.51,2,1320,2,0,0,Paid Search,medium,1
0.1,0.89,7,3080,2.5,0,0,Paid Search,medium,1
0.77,1,4,2320,3,0,0,Paid Search,medium,1
0.44,0.48,2,1580,2,0,0,Paid Search,low,1
0.44,0.56,2,1330,2,0,0,Paid Search,medium,1
0.11,0.77,6,2470,2.5,0,0,Paid Search,medium,1
0.79,0.93,5,2680,3,0,0,Paid Search,medium,1
0.8,0.9,5,2670,3,0,0,Paid Search,medium,1
0.1,0.87,7,2510,3,0,0,Paid Search,low,1
0.09,0.93,6,2790,2.5,0,0,Paid Search,low,1
0.7,0.84,6,1610,2.5,0,0,Paid Search,low,1
0.72,0.84,4,2560,3,0,0,Paid Search,low,1
0.11,0.8,6,3040,2.5,0,0,Paid Search,low,1
0.39,0.51,2,1370,2,0,0,Paid Search,low,1
0.11,0.95,6,2790,2.5,0,0,Paid Search,low,1
0.85,0.87,5,2450,3,0,0,Paid Search,low,1
0.37,0.49,2,1380,2,0,0,Paid Search,low,1
0.37,0.57,2,1580,2,0,0,Paid Search,low,1
0.09,0.93,6,2960,2.5,0,0,Paid Search,medium,1
0.76,0.89,5,2380,3,0,0,Paid Search,high,1
0.73,0.93,5,1620,2.5,0,0,Paid Search,low,1
0.38,0.49,2,1370,2,0,0,Paid Search,medium,1
0.72,0.84,5,2570,3,0,0,Paid Search,medium,1
0.4,0.56,2,1480,2,0,0,Paid Search,medium,1
0.91,0.99,5,2540,3,0,0,Paid Search,medium,1
0.85,0.85,4,2470,3.5,0,0,Paid Search,low,1
0.9,0.7,5,2060,2.5,0,0,Paid Search,low,1
0.46,0.55,2,1450,2,0,0,Paid Search,low,1
0.43,0.57,2,1590,2,1,0,Paid Search,low,1
0.1,0.94,6,2550,2.5,0,0,Paid Search,low,1
0.38,0.46,2,1370,2,0,0,Paid Search,low,1
0.45,0.5,2,1260,2,0,0,Paid Search,low,1
0.11,0.89,6,3060,2.5,0,0,Paid Search,low,1
0.41,0.54,2,1520,2,0,0,Paid Search,low,1
0.87,0.88,5,2690,3,0,0,Paid Search,low,1
0.45,0.48,2,1580,2,0,0,Paid Search,low,1
0.4,0.46,2,1270,2,0,0,Paid Search,low,1
0.1,0.8,7,2810,2.5,0,0,Paid Search,low,1
0.09,0.89,6,2760,2.5,0,0,Paid Search,low,1
0.84,0.74,3,1820,2.5,0,0,Paid Search,low,1
0.1,0.81,6,3090,2.5,0,0,Paid Search,low,1
0.38,0.54,2,1280,2,0,0,Paid Search,low,1
0.85,1,4,2250,3,0,0,Paid Search,low,1
0.38,0.49,2,1510,2,0,0,Paid Search,low,1
0.43,0.52,2,1600,2,0,0,Paid Search,low,1
0.9,0.96,4,2580,3,0,0,Paid Search,medium,1
0.84,1,5,2340,3,0,0,Paid Search,medium,1
0.37,0.48,2,1370,2,0,0,Paid Search,medium,1
0.86,0.68,5,2630,1.5,0,0,Paid Search,medium,1
0.11,0.84,6,2510,2.5,0,0,Paid Search,low,1
0.37,0.57,2,1330,2,0,0,Paid Search,low,1
0.4,0.46,2,1320,2,0,0,Paid Search,low,1
0.14,0.62,4,1580,2.5,1,0,Paid Search,low,1
0.4,0.46,2,1350,2,0,0,Paid Search,low,1
0.75,1,4,2160,3.5,0,0,Paid Search,low,1
0.36,0.5,2,1320,2,0,0,Paid Search,low,1
0.31,0.84,7,1330,3,0,0,Paid Search,low,1
0.1,0.84,6,2830,2.5,1,0,Paid Search,low,1
0.11,0.92,6,3050,2.5,0,0,Paid Search,low,1
0.37,0.55,2,1520,2,0,0,Paid Search,medium,1
0.44,0.51,2,1560,2,0,0,Paid Search,high,1
0.09,0.8,7,2830,3,0,0,Paid Search,low,1
0.92,0.87,4,2260,3.5,1,0,Paid Search,medium,1
0.74,0.91,4,2320,3,0,0,Paid Search,medium,1
0.09,0.82,6,2490,2.5,0,0,Paid Search,medium,1
0.89,0.95,4,2750,3,0,0,Paid Search,medium,1
0.09,0.8,6,3040,2.5,0,0,Paid Search,low,1
0.27,0.54,7,2780,2,0,0,Paid Search,low,1
0.1,0.91,6,2870,2.5,0,0,Paid Search,low,1
0.1,0.89,7,2850,2.5,0,0,Paid Search,low,1
0.43,0.46,2,1560,2,0,0,Paid Search,low,1
0.39,0.5,4,2940,2,0,0,Paid Search,low,1
0.88,1,5,2190,3,0,0,Paid Search,low,1
0.48,0.57,4,2700,2.5,0,0,Paid Search,low,1
0.84,0.93,4,2510,3,0,0,Paid Search,medium,1
0.11,0.95,6,2860,2.5,0,0,Paid Search,medium,1
0.45,0.53,2,1290,2,0,0,Paid Search,high,1
0.38,0.56,2,1560,2,0,0,Paid Search,low,1
0.38,0.86,6,1390,3.5,0,0,Paid Search,medium,1
0.44,0.51,2,1270,2,0,0,Paid Search,medium,1
0.11,0.84,6,2510,2.5,0,0,Paid Search,medium,1
0.81,0.93,5,2700,3,0,0,Paid Search,medium,1
0.09,0.96,6,2960,2.5,0,0,Paid Search,low,1
0.11,0.9,6,2540,2.5,0,0,Paid Search,low,1
0.81,0.95,5,2380,3.5,0,0,Paid Search,low,1
0.11,0.79,6,2920,2.5,0,1,Paid Search,low,1
0.82,0.91,5,2320,3,0,0,Paid Search,low,1
0.36,0.48,2,1370,2,0,0,Paid Search,low,1
0.1,0.93,7,3050,2.5,0,0,Paid Search,medium,1
0.37,0.47,2,1410,2,0,0,Paid Search,medium,1
0.9,1,5,2320,3,0,0,Paid Search,medium,1
0.41,0.56,2,1430,2,0,0,Paid Search,medium,1
0.37,0.52,2,1550,2,0,0,Paid Search,medium,1
0.1,0.86,6,2780,2.5,0,0,Paid Search,high,1
0.81,1,4,2530,3,0,0,Paid Search,low,1
0.11,0.8,6,2820,2.5,0,0,Paid Search,medium,1
0.11,0.84,7,2640,2.5,0,0,Paid Search,medium,1
0.4,0.46,2,1490,2,0,0,Paid Search,medium,1
0.09,0.8,6,3040,3,0,0,Paid Search,medium,1
0.48,0.93,3,2190,3.5,0,0,Paid Search,low,1
0.72,0.96,5,2670,3,0,0,Paid Search,low,1
0.4,0.5,2,1410,2,1,0,Paid Search,low,1
0.91,0.87,4,2350,3,0,0,Paid Search,low,1
0.1,0.93,6,2980,2.5,0,0,Paid Search,medium,1
0.11,0.9,6,2640,2.5,0,0,Paid Search,medium,1
0.42,0.53,3,1990,2.5,0,0,Paid Search,medium,1
0.82,0.85,4,2230,3,0,0,Paid Search,medium,1
0.09,0.96,6,2680,2.5,0,0,Paid Search,medium,1
0.1,0.94,6,2870,2.5,0,0,Paid Search,medium,1
0.86,1,5,2570,3,0,0,Paid Search,medium,1
0.4,0.46,2,1430,2,0,0,Paid Search,high,1
0.45,0.46,2,1300,2,0,0,Paid Search,low,1
0.42,0.51,2,1360,2,0,0,Paid Search,medium,1
0.74,0.92,4,2610,3,0,0,Paid Search,medium,1
0.55,0.6,3,1800,2.5,0,0,Paid Search,medium,1
0.41,0.52,2,1360,2,0,0,Paid Search,low,1
0.41,0.48,2,1390,2,0,0,Paid Search,low,1
0.36,0.78,2,1510,2.5,0,0,Paid Search,low,1
0.8,0.53,3,2550,3,0,0,Paid Search,high,1
0.1,0.94,6,3090,2.5,0,0,Paid Search,medium,1
0.84,1,5,2180,3,0,0,Paid Search,medium,1
0.82,0.99,4,2630,3.5,0,0,Paid Search,medium,1
0.1,0.82,6,2440,2.5,0,0,Paid Search,medium,1
0.59,0.49,7,2630,2.5,0,0,Paid Search,medium,1
0.44,0.48,2,1430,2,0,0,Paid Search,medium,1
0.89,0.95,2,1810,3,0,0,Paid Search,medium,1
0.91,0.84,5,2650,3,0,0,Paid Search,medium,1
0.66,0.57,5,1610,3,0,0,Paid Search,high,1
0.11,0.87,7,2820,3,0,0,Paid Search,low,1
0.43,0.51,2,1550,2,0,0,Paid Search,medium,1
0.88,1,5,2190,3.5,1,0,Paid Search,low,1
0.1,0.89,6,2470,2.5,0,0,Paid Search,low,1
0.09,0.86,7,3090,2.5,0,0,Paid Search,low,1
0.87,1,5,2610,3,1,0,Paid Search,medium,1
0.25,0.46,4,2140,2.5,0,0,Paid Search,medium,1
0.44,0.52,2,1370,2,0,0,Paid Search,medium,1
0.73,1,4,2520,3,0,0,Paid Search,medium,1
0.75,0.97,5,2430,3.5,0,0,Paid Search,medium,1
0.36,0.47,2,1480,2,0,0,Paid Search,medium,1
0.37,0.49,2,1510,2,0,0,Paid Search,medium,1
0.39,0.49,2,1290,2,0,0,Paid Search,medium,1
0.48,0.78,2,1980,1.5,0,0,Paid Search,medium,1
0.57,0.72,4,2750,3.5,0,0,Paid Search,medium,1
0.9,0.96,5,2430,3,0,0,Paid Search,medium,1
0.39,0.55,2,1590,2,0,0,Paid Search,high,1
0.66,0.67,2,2550,2,0,0,Paid Search,low,1
0.1,0.8,6,2640,2.5,0,0,Paid Search,low,1
0.37,0.54,2,1320,2,0,0,Paid Search,low,1
0.09,0.9,7,2960,2.5,0,0,Paid Search,medium,1
0.4,0.54,2,1410,2,0,0,Paid Search,medium,1
0.51,0.83,5,2490,2.5,0,0,Paid Search,medium,1
0.46,0.5,2,1510,2,0,0,Paid Search,medium,1
0.45,0.54,2,1290,2,0,0,Paid Search,medium,1
0.46,0.5,2,1560,2,0,0,Paid Search,medium,1
0.39,0.45,2,1340,2,0,0,Paid Search,medium,1
0.09,0.88,6,2690,2.5,0,0,Paid Search,medium,1
0.09,0.77,6,2900,2.5,0,0,Paid Search,medium,1
0.37,0.51,2,1320,2,0,0,Paid Search,medium,1
0.1,0.89,7,3080,2.5,0,0,Paid Search,medium,1
0.77,1,4,2320,3,0,0,Paid Search,medium,1
0.91,0.97,4,2740,3.5,0,0,Paid Search,low,1
0.1,0.92,6,2580,2.5,0,0,Paid Search,low,1
0.72,0.6,3,1530,3,0,0,Paid Search,low,1
0.36,0.49,2,1450,2,0,0,Paid Search,medium,1
0.31,0.87,4,1840,2,0,0,Paid Search,low,1
0.44,0.47,2,1300,2,0,0,Paid Search,low,1
0.38,0.54,2,1350,2,0,0,Paid Search,medium,1
0.45,0.56,2,1460,2,0,0,Paid Search,medium,1
0.43,0.46,2,1490,2,0,0,Paid Search,medium,1
0.45,0.46,2,1530,2,1,0,Paid Search,medium,1
0.43,0.57,2,1600,2,0,0,Paid Search,medium,1
0.43,0.49,2,1600,2,0,0,Paid Search,medium,1
0.09,0.83,6,2820,2.5,0,0,Paid Search,medium,1
0.43,0.47,2,1280,2,0,0,Paid Search,medium,1
0.79,0.94,4,2320,3,0,0,Paid Search,medium,1
0.11,0.9,6,3010,2.5,0,0,Paid Search,low,1
0.39,0.52,2,1340,2,0,0,Paid Search,low,1
0.11,0.78,6,2450,2.5,0,0,Paid Search,low,1
0.75,0.81,5,2270,3,0,0,Paid Search,medium,1
0.11,0.91,5,2910,2.5,0,0,Paid Search,low,1
0.11,0.93,6,2530,2.5,1,0,Paid Search,low,1
0.43,0.5,2,1610,2,0,0,Paid Search,low,1
0.91,0.97,4,2510,3.5,0,0,Paid Search,low,1
0.43,0.55,2,1530,2,0,0,Paid Search,medium,1
0.85,0.82,5,2640,3.5,0,0,Paid Search,medium,1
0.1,0.77,6,3100,2.5,0,0,Paid Search,medium,1
0.81,0.95,5,2660,3,0,0,Paid Search,medium,1
0.36,0.62,4,2370,1.5,0,0,Paid Search,medium,1
0.45,0.54,2,1380,2,0,0,Paid Search,medium,1
0.86,1,5,2270,3,0,0,Paid Search,medium,1
0.45,0.51,2,1380,2,0,0,Paid Search,low,1
0.11,0.93,7,2840,2.5,0,0,Paid Search,low,1
0.74,0.93,5,2440,3,0,0,Paid Search,low,1
0.1,0.85,6,2540,2.5,0,0,Paid Search,medium,1
0.78,1,5,2200,3,0,0,Paid Search,low,1
0.14,0.73,7,2820,3,0,0,Paid Search,low,1
0.11,0.94,6,2770,3,0,0,Paid Search,low,1
0.91,0.94,5,2570,3,0,0,Paid Search,low,1
0.49,0.63,6,2650,2,0,0,Paid Search,low,1
0.38,0.47,2,1430,2,0,0,Paid Search,low,1
0.82,0.97,5,2630,3,0,0,Paid Search,medium,1
0.38,0.88,3,1540,2.5,0,0,Paid Search,medium,1
0.89,1,5,2530,3,0,0,Paid Search,medium,1
0.11,0.79,6,2940,2.5,0,0,Paid Search,medium,1
0.37,0.51,2,1280,2,0,0,Paid Search,medium,1
0.1,0.79,6,2940,2.5,0,0,Paid Search,medium,1
0.44,0.56,2,1340,2,0,0,Paid Search,medium,1
0.3,0.56,3,3090,2.5,1,0,Paid Search,low,1
0.11,0.85,6,2590,2.5,0,0,Paid Search,medium,1
0.11,0.95,6,2850,2.5,0,0,Paid Search,low,1
0.09,0.9,7,2890,3,0,0,Paid Search,low,1
0.36,0.52,2,1570,2,0,0,Paid Search,low,1
0.09,0.94,6,3080,2.5,0,0,Paid Search,low,1
0.41,0.71,4,3010,3,0,0,Paid Search,low,1
0.4,0.46,2,1310,2,0,0,Paid Search,low,1
0.1,0.91,6,2620,3,1,0,Paid Search,low,1
0.46,0.53,2,1430,2,1,0,Paid Search,low,1
0.39,0.57,2,1330,2,0,0,Paid Search,medium,1
0.41,0.5,2,1530,2,0,0,Paid Search,medium,1
0.1,0.94,7,2810,2.5,0,0,Paid Search,medium,1
0.72,1,5,2640,3,0,0,Paid Search,medium,1
0.11,0.74,6,2900,3,0,0,Paid Search,medium,1
0.37,0.47,2,1500,2,0,0,Paid Search,medium,1
0.38,0.45,2,1270,2,0,0,Paid Search,low,1
0.4,0.45,2,1420,2,0,0,Paid Search,low,1
0.46,0.53,2,1290,2,0,0,Paid Search,low,1
0.09,0.9,6,2870,2.5,0,0,Paid Search,low,1
0.88,0.89,4,2750,3,0,0,Paid Search,low,1
0.1,0.82,6,2720,2.5,0,0,Paid Search,low,1
0.1,0.97,6,3070,2.5,0,0,Paid Search,low,1
0.11,0.93,4,2950,2,0,0,Paid Search,low,1
0.84,0.88,5,2370,3,0,0,Paid Search,low,1
0.42,0.56,2,1580,2,0,0,Paid Search,low,1
0.1,0.86,6,2660,2.5,1,0,Paid Search,low,1
0.1,0.95,6,2560,2.5,0,0,Paid Search,medium,1
0.37,0.49,2,1510,2,0,0,Paid Search,high,1
0.44,0.5,2,1320,2,0,0,Paid Search,low,1
0.74,0.89,5,2320,3.5,0,0,Paid Search,medium,1
0.78,0.87,5,2430,3,0,0,Paid Search,low,1
0.09,0.97,7,2620,2.5,0,0,Paid Search,low,1
0.43,0.47,2,1300,2,0,0,Paid Search,low,1
0.38,0.52,2,1560,2,0,0,Paid Search,low,1
0.11,0.89,6,2540,2.5,0,0,Paid Search,low,1
0.37,0.49,2,1300,2,0,0,Paid Search,low,1
0.44,0.57,2,1390,2,0,0,Paid Search,low,1
0.72,0.82,5,2690,3,0,0,Paid Search,low,1
0.1,0.91,7,2970,2.5,0,0,Paid Search,low,1
0.73,0.86,5,2490,3,0,0,Paid Search,low,1
0.09,0.82,7,2670,2.5,0,0,Paid Search,low,1
0.44,0.46,2,1490,2,0,0,Paid Search,low,1
0.1,0.9,7,3010,2.5,0,0,Paid Search,medium,1
0.43,0.52,2,1410,2,0,0,Paid Search,medium,1
0.39,0.57,2,1580,2,0,0,Paid Search,high,1
0.83,0.95,5,2580,3,0,0,Paid Search,low,1
0.85,0.89,4,2210,3,0,0,Paid Search,low,1
0.45,0.46,2,1460,2,0,0,Paid Search,low,1
0.77,0.89,5,2430,3,0,0,Paid Search,low,1
0.39,0.5,2,1270,2,0,0,Paid Search,low,1
0.91,0.9,4,2450,3,0,0,Paid Search,low,1
0.11,0.77,6,2640,2.5,0,0,Paid Search,low,1
0.46,0.45,2,1430,2,0,0,Paid Search,low,1
0.43,0.49,2,1350,2,0,0,Paid Search,low,1
0.11,0.96,6,2620,2.5,1,0,Paid Search,low,1
0.1,0.93,6,2990,2.5,0,0,Paid Search,low,1
0.09,0.8,5,2790,2.5,0,0,Paid Search,low,1
0.83,1,5,2630,3,0,0,Paid Search,medium,1
0.1,0.77,5,2520,2.5,0,0,Paid Search,medium,1
0.44,0.55,2,1360,2,0,0,Paid Search,medium,1
0.09,0.84,6,3010,2.5,0,0,Paid Search,low,1
0.39,0.47,2,1420,2,0,0,Paid Search,low,1
0.41,0.48,2,1260,2,0,0,Paid Search,low,1
0.88,0.92,4,2330,3.5,0,0,Paid Search,low,1
0.78,0.96,4,2410,3,0,0,Paid Search,low,1
0.45,0.48,2,1380,2,0,0,Paid Search,low,1
0.09,0.95,6,2600,2.5,1,0,Paid Search,low,1
0.44,0.56,2,1450,2,0,0,Paid Search,low,1
0.11,0.84,6,2520,2.5,0,0,Paid Search,low,1
0.36,0.51,2,1430,2,0,0,Paid Search,low,1
0.86,0.98,4,2700,3,0,0,Paid Search,low,1
0.1,0.92,6,2850,2.5,0,0,Paid Search,low,1
0.78,1,4,2670,3,0,0,Paid Search,medium,1
0.38,0.56,2,1480,2,0,0,Paid Search,medium,1
0.85,0.84,5,2720,3.5,0,0,Paid Search,medium,1
0.46,0.48,2,1610,2,0,0,Paid Search,low,1
0.1,0.8,6,2480,2.5,0,0,Paid Search,low,1
0.11,0.89,7,2570,2.5,0,0,Paid Search,low,1
0.44,0.53,2,1470,2,0,0,Paid Search,low,1
0.87,0.9,3,3070,3,0,0,Paid Search,low,1
0.44,0.46,2,1540,2,0,0,Paid Search,low,1
0.41,0.56,2,1430,2,0,0,Paid Search,low,1
0.51,0.79,4,1340,2,0,0,Paid Search,low,1
0.89,0.96,5,2210,3,0,0,Paid Search,low,1
0.1,0.96,6,2750,2.5,0,0,Paid Search,low,1
0.9,0.94,5,2470,3,0,0,Paid Search,low,1
0.36,0.55,2,1310,2,0,0,Paid Search,low,1
0.1,0.92,7,2730,2.5,0,0,Paid Search,medium,1
0.83,0.95,5,2210,3,0,0,Paid Search,medium,1
0.1,0.79,6,2710,2.5,0,0,Paid Search,medium,1
0.8,0.87,5,2400,3.5,0,0,Paid Search,low,1
0.92,0.94,4,2190,3,0,0,Paid Search,low,1
0.9,0.98,5,2710,3,0,0,Paid Search,low,1
0.32,0.6,2,2800,2.5,0,0,Paid Search,low,1
0.46,0.46,2,1400,2,0,0,Paid Search,low,1
0.83,0.98,4,2540,3,0,0,Paid Search,low,1
0.39,0.47,2,1310,2,0,0,Paid Search,low,1
0.2,0.9,6,1380,2,0,0,Paid Search,low,1
0.11,0.85,6,2950,2.5,0,0,Paid Search,low,1
0.11,0.96,6,3010,3,0,0,Paid Search,low,1
0.1,0.95,7,2960,2.5,0,0,Paid Search,low,1
0.75,0.87,5,2460,3,0,0,Paid Search,low,1
0.36,0.5,2,1470,2,0,0,Paid Search,medium,1
0.91,0.99,5,2650,3,1,0,Paid Search,medium,1
0.41,0.48,2,1360,2,0,0,Paid Search,medium,1
0.45,0.55,2,1550,2,0,0,Paid Search,low,1
0.11,0.97,6,2600,2.5,0,0,Paid Search,low,1
0.45,0.52,2,1470,2,0,0,Paid Search,low,1
0.1,0.96,7,2880,2.5,0,0,Paid Search,low,1
0.4,0.46,2,1600,2,0,0,Paid Search,low,1
0.38,0.55,2,1300,2,0,0,Paid Search,low,1
0.39,0.56,2,1330,2,0,0,Paid Search,low,1
0.38,0.55,2,1600,2,0,0,Paid Search,low,1
0.38,0.45,2,1510,2,0,0,Paid Search,low,1
0.17,0.75,3,1880,2.5,0,0,Paid Search,low,1
0.79,0.84,5,2470,3,0,0,Paid Search,low,1
0.1,0.85,7,2590,2.5,0,0,Paid Search,low,1
0.88,0.88,5,2480,3,0,0,Paid Search,medium,1
0.44,0.52,2,1280,2,0,0,Paid Search,medium,1
0.87,1,4,2240,3,0,0,Paid Search,medium,1
0.36,0.57,2,1440,2,0,0,Paid Search,low,1
0.44,0.57,2,1480,2,0,0,Paid Search,low,1
0.43,0.52,2,1460,2,0,0,Paid Search,low,1
0.12,0.8,5,1360,1.5,0,0,Paid Search,low,1
0.1,0.86,7,2610,3,0,0,Paid Search,low,1
0.1,0.96,6,2740,2.5,0,0,Paid Search,low,1
0.4,0.48,2,1320,2,0,0,Paid Search,low,1
0.41,0.47,2,1450,2,0,0,Paid Search,low,1
0.37,0.48,2,1530,2,0,0,Paid Search,low,1
0.4,0.48,2,1390,2,0,0,Paid Search,low,1
0.74,0.96,4,2310,3,0,0,Paid Search,low,1
0.39,0.48,2,1540,2,0,0,Paid Search,low,1
0.43,0.46,2,1290,2,0,0,Paid Search,medium,1
0.73,0.93,5,2290,3,0,0,Paid Search,medium,1
0.76,0.85,5,2360,3.5,0,0,Paid Search,medium,1
0.11,0.87,6,2780,3,0,0,Paid Search,low,1
0.42,0.46,2,1350,2,0,0,Paid Search,low,1
0.91,0.89,5,2170,3,0,0,Paid Search,low,1
0.41,0.56,2,1540,2,0,0,Paid Search,low,1
0.11,0.78,6,2470,2.5,0,0,Paid Search,low,1
0.09,0.83,6,2950,3,0,0,Paid Search,low,1
0.83,1,5,2240,3,0,0,Paid Search,low,1
0.11,0.78,6,2810,2.5,0,0,Paid Search,low,1
0.1,0.93,7,2580,2.5,0,0,Paid Search,low,1
0.42,0.55,2,1500,2,0,0,Paid Search,low,1
0.1,0.97,7,2820,2.5,0,0,Paid Search,low,1
0.38,0.51,2,1380,2,0,0,Paid Search,low,1
0.36,0.56,2,1400,2,0,0,Paid Search,medium,1
0.81,0.83,5,2690,3.5,0,0,Paid Search,medium,1
0.37,0.46,2,1300,2,1,0,Paid Search,medium,1
0.38,0.49,2,1280,2,0,0,Paid Search,low,1
0.36,0.46,2,1570,2,0,0,Paid Search,medium,1
0.1,0.9,6,3010,3,0,0,Paid Search,low,1
0.11,0.96,6,3100,2.5,0,0,Paid Search,low,1
0.44,0.54,2,1330,2,0,0,Paid Search,low,1
0.77,0.96,5,2490,3.5,0,0,Paid Search,low,1
0.91,1,4,2510,3.5,0,0,Paid Search,low,1
0.26,0.46,2,2420,2,0,0,Paid Search,low,1
0.81,0.93,5,2650,3.5,0,0,Paid Search,low,1
0.11,0.87,6,2800,2.5,0,0,Paid Search,low,1
0.92,0.89,4,2410,3,0,0,Paid Search,low,1
0.1,0.86,5,2530,2.5,0,0,Paid Search,low,1
0.1,0.83,6,2710,2.5,0,0,Paid Search,medium,1
0.86,0.88,5,2680,3,0,0,Paid Search,medium,1
0.91,1,4,2530,3,1,0,Paid Search,medium,1
0.37,0.55,2,1400,2,0,0,Paid Search,low,1
0.09,0.92,7,2450,2.5,0,0,Paid Search,medium,1
0.41,0.51,2,1560,2,0,0,Paid Search,medium,1
